1.19727615160976,1.49534614221701
1.31149731767337,1.6756519014335
1.29039132313908,1.41867970694002
1.30103657520025,1.63526381358573
1.29112754074607,1.27063473870267
1.11506568486408,1.08899445181831
1.16770819346575,1.41617059707642
1.30042286789997,1.31523574280362
1.33174669535863,1.45176934842042
1.14176979708617,1.31802812761008
1.26943751664761,1.36234641727105
1.0155061250246,1.20576014504795
1.13386260939918,1.15931731731551
1.13873598947933,1.32182138630208
1.44105452102259,1.56380939195824
1.29890074732041,1.49787249402839
1.32529982370783,1.54050068835081
1.36435397038626,1.61585122785972
1.4275169107178,1.71725143820594
1.15036797967121,1.47517317651039
1.15858226710339,1.44861272394348
1.09144482908458,1.41191972526344
1.2112845247141,1.44059032570826
1.32698058766717,1.49075214511887
1.16808778592027,1.43787296092578
1.47599725955018,1.66526371146142
1.21619860807227,1.51595329775029
1.23395320652071,1.57671331848099
1.09291086371025,1.21128512189449
0.99691935649193,1.24622853966066
1.31115747691771,1.46427441596542
0.925486788114331,1.26333388629949
1.12962384605855,1.3335555745725
1.0322784023652,1.05578874827859
1.42250119540765,1.42961739417341
1.20861055121303,1.42494757020096
1.18884762583994,1.35892073686809
1.03272229301094,1.10502515475521
1.31561672535865,1.52186563380911
1.16504638007216,1.3399351741858
1.23149255292044,1.34583921243981
1.31869979155574,1.62182722009243
1.10202842375776,1.00523614277014
1.34599950473483,1.74633899257942
1.40690972231354,1.51704561020632
1.03443635686096,1.33317663283773
1.31283621650955,1.67815233038801
1.28107913760912,1.68332605192809
1.34077332318766,1.57828978371005
1.24573455043513,1.53971884075401
1.49550369478369,1.60112905896555
1.24434872863045,1.42274774269227
1.04670896939634,1.32694071781711
1.19430111694203,1.26569240511078
1.0491008828957,1.3438272285403
1.16822182929358,1.40514099826865
1.55570246889016,1.65051449361758
1.23016864179385,1.29463532803652
1.13519535244569,1.3565991292528
1.31399564892868,1.41654811039997
0.880339450079556,0.92595274451561
1.22797845753756,1.56964216240397
1.06260369555626,1.26971578496866
0.993768344698257,1.07792671682841
1.18752607760823,1.43816865754303
1.51242833157655,1.55651951573046
1.25976565475626,1.38411345243164
1.20996511024587,1.4359157733307
1.09315613781412,1.21660990764697
1.36265552442908,1.5960547504254
1.55377780081263,1.50950494476307
1.13363359122203,1.53684243859006
1.06840428495552,1.20395984858504
1.18715969072163,1.41444733493161
1.30884076915498,1.63058852859446
1.13153653690614,1.21609215270088
1.21767230766286,1.55131118517767
1.13413154067149,1.23816209338661
1.32158375791163,1.49527119558591
1.31981515345803,1.47993434872079
1.16875262554012,1.19772379442472
1.09778512765964,1.13509868149106
1.29087080533394,1.40678660966912
1.30808322497134,1.11770957763591
1.0797965429076,1.47620784051148
1.39506133733813,1.59154170222264
1.26029958528934,1.51536131160379
1.34312042631261,1.52873915475446
1.10935049083099,1.35972246993983
1.3871263184806,1.57455663422728
1.3854176202582,1.35898423547055
1.35196153105448,1.57718535523094
1.17848104878594,1.37795586598481
1.11252640952315,1.21561091031488
1.56971129637836,1.72508279688191
1.1049273041473,1.31237999793258
1.0954685100966,1.33586805182169
1.36557393696735,1.38861244392682
1.4193803225519,1.45783084431559
1.25235399063802,1.2971924535478
1.35612207375191,1.60123986763275
1.41839665724824,1.56536212699916
1.19783019423485,1.42545728438607
1.09130325250492,1.21200026876877
1.34845119220503,1.5654726966999
1.0795200687198,1.26008126123203
1.20525665630818,1.36322203209584
0.935833453878443,1.15053896562015
1.33187139432619,1.43614108249378
1.19364857845032,1.90969051275406
1.27616997346265,1.34260188346264
1.16868649996244,1.13783401377388
1.20865745947487,1.56199695124872
1.12684045147896,1.27871950009379
1.62201820566307,2.06515078111897
1.42805246375638,1.78555856716363
1.08013190109528,1.24886234718864
1.19732955564197,1.50029922812622
1.26663282394409,1.36562460575911
1.31494246456677,1.53133415839479
1.40185161628059,1.69173763346734
1.31587822859486,1.63478465143763
1.15600326599613,1.44469196511084
1.36984565572806,1.56018521565135
1.46736396269941,1.61802013157196
1.54780981554997,1.70382589608757
1.25109909679208,1.43796666664279
1.34843586683273,1.34446785444001
1.20157911759803,1.35041537903171
1.12206486750926,1.23777005909278
1.28472278908828,1.64507934296555
1.44127321986845,1.68159046798475
1.09688378045601,1.25509454684235
1.23674073563121,1.55725997584443
1.28100091432432,1.47781224765329
1.18032338189067,1.37812212407402
1.08162228067062,1.33456988921063
1.35027210009458,1.59112666305946
1.29492727893247,1.50307487927014
1.37511620631066,1.65128957468328
1.27289543751823,1.49820100324333
1.28044856749764,1.51053976551537
1.54612922246199,1.90835129289363
1.21764795912,1.5565498879794
1.1293385363509,1.30689687769488
1.19890507221222,1.3582378223316
1.23680859277932,1.41493432901925
1.34890206868327,1.41473740678848
1.08294725016262,1.58223421925548
1.16734779957268,1.28975178569758
1.06881751778514,1.21551199744646
0.989810927610459,1.19776955330619
1.15250828135304,1.38828638018189
1.09657020390167,1.1871284164533
1.31805382314545,1.54583888236084
1.19595296172396,1.31898935381022
1.11089528380032,1.31961253571184
1.15993573232855,1.4366168105212
1.16881629599861,1.27500580365391
1.29399600280751,1.46030700505265
1.46435889397322,1.57575134025756
1.43993068046599,1.61557435782957
1.13075030757033,1.18702210376872
1.2012438610277,1.27263374954433
1.20911535263222,1.412051110825
1.23522546760824,1.51587065188615
1.56106866069102,1.5940280631974
1.28050158858506,1.25014815281129
1.35691705270976,1.47403106012769
1.16068457226801,1.39143434020771
1.21747720917005,1.53337436678483
1.42367717506539,1.54366099837047
1.3447778107584,1.50063786653953
1.6404013171553,1.64387139496232
1.35754291002861,1.66625772108695
1.48136193907967,1.73329671676868
1.27303789908649,1.4856744600977
